sha1,text
3ca76f2cbd5008e6321ae31bdd9bfc79a88821ca,in hewitts and nuttalls in england
9e3449785fa87b58003b582c2cf01e147b852656,two of the listed museums in montana are located in the northeast region .
29ca116ff3621b10cf88129955e0fe7491bef9e4,most of the incumbents of the 1928 united states house of representatives were from the democratic party .
ec137fe66b9717e16e2d8ac59e5b8023d0fd4a31,most of the radio stations in the howie carr show are at least 800 khz .
1097b3accb485d08067bb8457657edd847b21edd,"in the 1963 england rugby union tour of australasia , the 2nd highest number of points was against new zealand ."
440d9119e9067ab6a42e88bada4c6436f61eeb55,there were two californication episodes that were written by tom kapinos .
07665c87f394d35ec290d21143d549b1d8c35582,"in the 1963 eurovision song contest , the 2nd highest number of points was for annie palmen ."
48215cf424ac507d08b292d2672aa7e6ac259c0f,there were 6 game venues used during the 1949 vfl season .
a6c3c9eb85bf363268e37a3f847efc366f69e651,"for the houston rockets all - time roster , the 2nd tallest player is scola ."
0297e8c9baf6654d92531bdce0d93ec475625126,"in the 1958 brazilian football season , the 2nd highest number of points was for vasco da gama ."
6307854c8faf072119a4af3d798632bb85f618d7,episode 11 of drake & josh had the second highest production code number .
bfcfdf0f5db33b7eabad9d1e06f284e0d38c2e06,max snegirev had the highest number of podiums in the year of 2008 .
adce2f35de0c79fcfa7de7bb13cce448eb410465,nattens ängel hälsat på was the only person who placed higher than 80th .
1d95c92eb31a735bd37e244a26e1938001ba3be6,baranya county has a higher population density than békés county .
a34bd168e4fa84181042811a8539ed9ee99f58a8,max snegirev won the majority of his races from 2007 to 2012 .
369b18591bdfd0d117f58684a813e72b3355b52a,"in the list of inter milan records and statistics , luigi cevenini ranks the highest ."
446cb397f69bcca2abcf2f7ae00c6adc947ac5b6,mcg venue recorded the highest crowd participation during the 1979 vfl season .
120cbdf5e521462168b728aca452de2ce424815d,"in the 2011 eurovision song contest , serena abrami was selected as an entrant one less than roberto amadã ¨ ."
3e30f0b6c415f623da6dd740176aeb324ef036d9,"in the 2008 fresno state bulldogs baseball season , among the games where fresno state lost , 2 of them had an attendance of over 20,000 ."
505c229a7169723930520c1589c9de91a1607322,the match played on 16 september 2002 had the highest number of wins among all matches .
9fa0e97d6a54c44f57411bdf6639803224c68ffb,"in the 1932 vfl season , when the home team 's score was under 11.0 , the only time the crowd was under 15000 was when the home team 's score was under 11.0 ."
deb431180b7a5400962e33dc5ce962e0ae9e60ee,"in the 1979 - 80 philadelphia flyers season , among the games where myre was the home team , 2 of them had attendance over 17,000 ."
39262531922565cf6429f9b0a23680b9576753fc,"in the 1969 player 's county league , keith boyce had the highest average ."
5ef2a9aaf145a31f641fcefac673b2e32fafcf3b,"in the list of european ultra prominent peaks , moldoveanu peak is the only one with a elevation of over 1000 meters ."
894718f6a7d3d70f41000e91b5c2c8d9351456ad,most of the electors in the papal conclave of 1389 were ordained by the cardinal - bishop .
bec16584dd821708b25d82ab959d7feaf0ee76d6,the average number of wins for deccan chargers was 4 .
ee0351b1e7eb909000cf02363a87a2de9799e2e8,"in the great northeast athletic conference , among the institutions where the school was founded , two of them had enrollment over 1000 ."
9d88aad4f853f46ef99cf940bbffef14f11d8aba,the r4 / 16 engine has the highest max power kw ( ps ) at rpm .
7bcb51b6519f1f5d9d25a323ca20e2bfe3d96799,the episode of six feet under originally aired in the month of march .
bcec1371ffd2dd91b19710683eec2babd6734ec2,all of the incumbents of the 1978 house of representatives elections were from the democratic party .
dda53d6b6895586ab58802a0175cee072bec33cf,1994 was the only year that randy lajoie had more than 100 pole positions .
af4ac35fb4153e43d45ca7f5143b13edac037dba,there were 6 game venues used during the 1942 vfl season .
b0bc36931c7fb5367d4816b71974dd0237ca9eb2,most of the tournaments that eddie schwank played in were played on a clay surface .
7caac33efa4090e0dd3b8b38c42231549a7fe013,empty .
ba56b4d1741432c619b0568edd98395dc9d8d706,two of the riders in the 2007 manx grand prix had a 350cc honda .
1f2626d81fe28ccf188d1764b511521118ac0b3b,the match played on 15 november 2011 was the only one held in beirut .
40ba6b4add70e267e4826a6f85312bd4888e0f2b,the majority of players in the 2007 - 08 los angeles kings season were from canada .
0465f2e2ecca4b7758f83061dd1d14e5d95d9835,"in the 1921 world wrestling championships , finland ranks the highest ."
1bb1d31db53d5089c2896ad0fd341c26b90ff13c,"in 2010 , the district with the highest population was paco ."
0d440b3836d95ecf17149609fc91038933c86eca,the dwll radio station is the only radio station with a power of 10 kw .
0320c83e9d24a04efcd132d9b6c55767ae975007,andy toolson is the only player on the utah jazz all - time roster that attended oklahoma state .
3c966ced9b4b69e79c2e32ac74a3df19da6484f6,jorge aguilar 's match against pablo gonzalez was the only match played on a clay surface .
6da62f90c93574e406d4a412eb11a6c173453de4,two of the great central railway locomotives and rolling stock are owned by br black .
a7c2eb241f0cc93655b0062fe3a16e63540c6b8c,"in the 1981 england rugby union tour of argentina , the 2nd highest number of points was for the northern region xv ."
43bf4884f7a0703858f2e3277299973aa048dfde,the highest number of bronze medals won at the 1935 central american and caribbean games was by cuba .
ae72fc8349b412f390f40e00102ac0ec03ea06f1,"in the 1977 - 78 philadelphia flyers season , among the games where new york rangers were the opponent , two of them had less than 40 points ."
6ac1f10a14fc5fcb77a7c5c9c414e3e949deac67,jonathan hickey was the third highest drafted player for the florida collegiate summer league .
518ee66bad3c9acce48a2d89b56bedf0dab4a400,"four of the radio stations of lento , texas are listen live ."
bc9cef38b1bf8240b5346444f6fe5a56c45449bc,there were 6 game venues used during the 1959 vfl season .
4e9197ae8bffd278c2a934afdfe6400bc280582c,"the average number of floors of the tallest buildings in rochester , new york is 1 ."
63291916a88de1ccb088124b7261b199e6ea1861,robert whitehill was the second earliest first elected representative in the 1810 united states house of representatives elections .
3d0a4c525c537e1ac2722a7980fb5838bc30dd87,empty .
e7643c066ac01e10943c22050e651b52a923f962,empty .
05123f40c4dc088133c9d12ddb9313cf93a71d8c,"the game played on october 5 , 1958 had a higher attendance than the game played on october 19 , 1958 ."
d78c27cd27481aa472c683f754f7765bda1a734c,two of the players on the list of paris saint - germain f.c. played in the brazilian national team .
e23dccdccb055ece5244eac80df57a4675ec1002,the only year that kevin cogan drove for team penske was in 1983 .
a06cf4092b56ce7bd57e475efe14ccdb190974a1,the majority of matches were played on a hard surface .
429e216abdd61d381bf1b7f269515eeccbc3e490,"the total population of all the counties in liberia is just under 2,500,000 ."
ee919e6eaed5a07d7335f7c2bfeee9cf987727eb,"in the 1970 denver broncos season , the broncos won 5 games ."
0c817a18fa06518bde7f77c3602652b3d40d101f,the majority of seasons in the perfect season had more than 10 wins .
c8a8dc48b0985f610d87f8f195e5db2a30468a28,the tournament played on 12 june 2012 was the only one played on a grass surface .
66f8e3a4a0276ba52c1998a221b8dffdb310764e,"in the 2008 chicago bears season , the 2nd highest number of picks was for craig steltz ."
d2b569cc7c366fc4966968b6c264655e48f50971,the second longest duration of service for the king 's commissioner was for frysln .
cff83c3a4988831133bd66327d6f3eb8338eb039,the croatia national football team played a total of four friendly matches .
f8dbb6cc5a12da952dacb1bc0ce0d0551a6455e1,most of the longest serving soap opera actors are from the archers .
2e217dc93c152e96c1093e44d0a67bca0f0408a6,the majority of tournaments were played in the 1990s .
91de2dfff7ee61715b494ec2e0933a47adc442dc,the buffalo bills lost most of their games in 1976 .
903396c97bce839216fc71a50d538d1f606f1219,"in the 1992 indianapolis colts season , the only player to play the defensive back position was quentin cory ."
5d0567e429ea527d3196fe3ebf1a07b3e636b3ab,the average attendance for games in the 2007 - 08 new jersey devils season was around 14000 fans .
469f27789dc0692051ce3d56cf13b6a30541f934,the second largest number of electorates was for pathariya .
024c61a106bfa24aba21bd2c9ee945a702474f11,bethesda rfc had the highest number of points in the wru division two north .
9ffbc3204a610c3cbb041e1d790fd63a10172576,the average size of the ohio river valley - western indiana high schools is just over 300 .
9f36ff11d9dcc62bd1f995c1b6ca856dd36bec8d,most of the songs on the album sleepless nights were originally released in the 1960s .
43e1c0b56a77c71ed243c4f9be6f9d3f58f9bfa8,"in the usa today all-usa high school basketball team , johnny o'bryant is the only one who has not yet declared for the nba ."
5678a0c4e0c63285465c14e13b6c04bce274cf34,"in the 2007 - 08 new jersey devils season , among the games where new jersey was the home team , 2 of them had attendance over 15,000 ."
f548d4e026835e78bae79b64838aa96e434747b4,"in the 2008 formula 3 euro series ,"
1be66a91987e2bac976a2821e241c40ea355b9b1,bob charles was the only player in the 1988 senior pga tour from new zealand .
d67b9e08fc380746a032c049287bc94d7daed430,"in the 1974 election for the united states house of representatives , charles w. whalen , jr was first elected before charles w. whalen , jr ."
aa11ab5cd3fecd50996cd44b2d00e24a78364639,the average of the land formation of moldova is about 2.5 % .
214249135540e91f501a83aec7c0f494e7371f33,the average population of the municipalities in quebec is just over 17000 .
8aca05a88e7beeb2fb3d7de77e5b3ec3a52c0884,the average number of votes received by the finnish people 's democratic league is about 43800 .
2aa9f2f758f562ef46073573b79c8dca13197920,"in the 1973 world championship tennis circuit , mark cox won more points than marty riessen ."
e88c15353bee102c7350356b37b542c8745f3817,empty .
102a1aa30bd5ba343be5749f83cd5c7a0303f978,"in the 1961 fil world luge championships , among the nations that won 0 gold medals , 2 of them won 0 silver medals each ."
7d27ea24cd07e35c7750863d9bbc59310b4ed7b2,"the only year that brussels , belgium placed higher in the standings was in 2004 ."
64e56b75eff5591d038701a10fa8dbaa02396002,the average height of players in the fiba eurobasket 2007 squads is 1.99 .
489d19643ba2f65d2fbed249936e3ddd66c2daf9,the majority of tournaments that ana timotić played in were played on a clay surface .
379f9d3a4915d8f4ab707143323934b5f4e30678,the
15be1a959a1464abfadf879e9e71a909f81727d8,"the only cooke locomotive and machine works locomotive with a static display in grant park , atlanta , georgia is the only one with a dardanelle and russelville disposition ."
bb687c38f7b5bd605245ddbdadf90dc4b8697337,six of the players that came to plymouth argyle f.c. in the 2007 - 08 season were loaned out .
e8067dd5205038bb0ec0c13ef9bd4859f576a8da,"in the 2010 nba all-star game , trey gilder was the tallest ."
59a5db82372ff7dbb6adade91a713a5859202ad9,three of the longest serving soap opera actors are from the archers .
3ad05800c2efa091776c18ed994f57a62d6c6fcf,the average price of the royal canadian mint numismatic coins ( 2000s ) was 15.95 .
8a182d73b9b2b7de316bc0e016c6857f7570c88d,the average rank that dick rathmann had was a rank of 1.5 .
91e0b599e720a5f0ef7ef1946d6753c71a33ab8d,empty .
67c8e49d56935734de3e746aa5178f4ec4ff724a,"in the finnish people 's democratic league , when there were over 100000 votes , there were 2 times when there were over 100000 votes ."
343592d721c65aecceb40f1bf359fbb754a3ce47,"the tournament played in fukuoka , japan was the only one played in fukuoka , japan ."
e046e497b17d3a9774b1dab23e9d9f6529517355,the 1952 was the only year that the vfl reserves were not played in .
369762e7c86831efa85a6fb52e78d2b850980514,juan bravo murillo 's second highest election number was for the district of badajoz .
591562fa02f5b688bb739f6be493068fb5ac2888,empty .
fcbb19065ffd435f47fac807bf5613e9f1f5fe92,"in the 1947 baa draft ,"
f4b03e0cc16c29330323fe4c0cc0f3d9c9de7e9c,the average number of points won by teams in the 1914 brazilian football league was 15.5 .
93531eb3688d11f0112ea580d4a08d1bf1b20cb9,the mcg venue recorded the highest crowd participation during the 1969 vfl season .
b788ee96a90f783b2b06c7c633de9c3c7ec3fcb8,the 1986 european championships was the only competition that took place in rome .
c668aa063859173ca749105e728b606646690c9f,the average number of caps for the leading rugby union test point scorers is 11.96 .
6d5dd134a93932a199c5f97a7283997d26cecd68,two of the episodes of hot in cleveland had less than 4 million us viewers .
061b50b84e98b9533bc8e4270347310ac152d264,mcg venue recorded the highest crowd participation during the 1978 vfl season .
1e0b90b155c5e61c085d43ffd4a77b1083884968,jared borgetti is the only player that played in the superliga .
539bcc01a9bb72865ea8060a3c493b516fe555dd,the average number of points for manny ayulo was 0.5 .
38ffbd63fe3367201c22aa4dd327210e2e858ecc,bob charles was the only player in the 1988 senior pga tour from new zealand .
8a7e738e9c858c08efc71c2f4af6b7485232259b,the average rank that mauri rose had was a rank of 11.5 .
ee6730003f793622186cc436cb2decae385416f9,most of the entrants had 0 points .
10ba11c1cbc444bf7c2c52425af4ee3ee818d7f3,two of the top ten busiest airports in brazil were in rio de janeiro .
b9ac4ea8e86f65c9edc43f8f1f44ffaef48dd211,bochum part 1 is the only place in the blouberg local municipality that has less than 10000 inhabitants .
df92746218023c5670f013b7494892b4910fcdf1,the second highest attendance for aatlanta silverbacks was in the year 2006 .
0ad05a6989cf3ee13f8a2a27f9387eb2886a6337,empty .
71bdd4c2943cf067c2d2e4adf30cc62051c0e247,jessica tandy was the only actress to win an award from the 1980s .
857fc1f329fc453399725cfcd00b65d38fd4293f,"the average attendance for parken stadium is just over 50,000 ."
776f6dccb804ced2eccdc4949197acb9625ee53b,"in the northland conference ( ihsaa ) , among the schools that left independent in 2008 , two of them joined in 2012 ."
c5ec80f8d906edf677d8425a02e83bee0d505e11,empty .
7fa15945e7a2ac0e2f6301e11ca9311b7415de93,the average number of medals won per team by asian junior volleyball championship winners is 1 .
06421859b2a98e6c6c1ce5a060763d9f8139e250,baranya county has a higher population density than békés county .
759b7970067c8f493885b1f70b1814ff02bafc89,the k220iz call sign is the only one with an erp wattage of over 100 .
d4e08782739c6e2321d7504bc898d38eb3c5ef5e,tim walz had the highest percentage of re-elected candidates .
21d0fceed892bb62fba1879d95190059fc683b66,tom weiskopf 's highest number of wins was in the us open .
5f53292a8d17728de123becccd954c03b8e51c7f,"in the 1990-91 season of perfect season , the 2nd highest number of wins was by leigh ."
76601386aa9eda7de536dc0da212f82b861b7583,the 2005 tournament was the only one played on a clay surface .
f3a3ad3c1dfb7febbc1df0213ec41a7e0a00310b,empty .
abd0fe23b35b50babef06ac8b190aa898bf04c19,the second highest number of electorates for the mandsaur ( lok sabha constituency ) was for suwasra .
fa25fc856f3403a995b612b20c834b787b79bf9d,"in the 2007 eneco tour , the average number of points classification was 2.5 ."
4ae5bf81b35e862cd6e657759ec876a3e200535b,poncello orsini was the only andrea bontempi martini was elected to the papal conclave .
ee0410a6f1e44c7249d285b13c65f4c1c2f0fad6,most of the schools in the tri-eastern conference are located in the east central region .
39eb62f877348ff3e153f0133e52ea1f0b6fe1a0,"in the 1947 los angeles rams season , among the games played in december , two of them drew more than 35,000 people ."
a3adc88bf8d089ed18b6dcfa9404d081ce48575b,5 incumbents were re - elected during the 2010 united states house of representatives elections .
696dfad798383b18ee8540355f219b77b5839fe0,sara nordenstam had the second fastest time in the women 's 200 metre breaststroke at the 2008 summer olympics .
bc954fd8e06f22e6d0dbad746e9a28b98f24e446,"in the 1984 u.s. open , the player with the highest number of strokes is greg norman ."
53c61990ff64e0f096c35475f6263db33b8e0617,mauricio soler had more sprints classification in the 2011 tour de suisse .
51b9b6a1bbc889a5ee2f30fc60aeb78a131de4a6,the majority of games in the 1970 denver broncos season were played at mile high stadium .
0ecd2a692265e5cf0c73749edbb0d0fefc8c37b9,most of the releases of taking chances were done on cd .
ed590f4944952d7790ca9a6a39b310a9c5e4c5d9,"the first date that i brought you my bullets was on june 21 , 2005 ."
c32d7ba14aaf97684d7010e0a0641b1070c7219f,katee sackhoff was nominated for the saturn award more times than for the saturn award .
08ce1c2f0becad462704a407fbf8bec84135efd4,the year that dirk raudies had the highest number of points was in 1994 .
d027249b5c4714f38ad331a0ffaeb3b170b99564,empty .
2c721c4ee4fa1d06ec08ffa9384f4f1eea0682e2,claudia hoffmann finished in the top 10 position four times .
a04fccaae2bdeb51cd2ff58f2b4bea659e473a8b,"in the 1996-97 european challenge cup , the team with the highest number of points for was dinamo - bucureşti ."
d0363f4802aac6b3cdc13f6ce8d5cd3615d4b7ac,the match on 22 april 1992 was the only match that thomas häßler played in germany .
c7eae395711181932d3fa822e08b38d631fe4c8b,dave stockton had a total of 2 wins in the pga championship .
6c43472ad07927e7b17a71dc7da71fdf2ee8daba,william huston natcher was elected to the house of representatives earlier than gene snyder .
771b6d6dc4246adfbe704d6fcc07d79bbd22f2da,two of the riders had a speed of over 100 mph .
d5ea0e604daef08d3a7aeeba4a2624683db5130f,"in the 1981 england rugby union tour of argentina , the 2nd highest number of points was for the northern region xv ."
206290b70d95c20f47a8a158929a38d93cc71c2a,two of the listed schools in the southland region are under state authority .
3312f09c03add842f21a027e0a85355d52b386f0,kwale county had the second highest population in the coast province .
0eb5cb98c85d363b2c48dc93915c1e41e99ab01a,"in the 2005 houston astros season , among the games played in arlington , two of them had an attendance of over 40,000 ."
744a68b52addd80248250b9bc35c0ef05db4337d,joseph gomis was the 2nd tallest player on the 2007 squads .
ea73d7e8d65e1fd8e650d3e0020681f051a6f77e,"in the 2007 u.s. women 's open golf championship , the average number of strokes to par was -3.5 ."
b25bc0940755b8a211ff53538292509066631cc0,two of the channels originate from the general starhub service .
4d3f9cd25f13c15d7f63dc497e22d7410747de04,"in the 2010 nba all-star game , trey gilder was the only player with a height of 6 - 5 ."
bce7190e5bb8fca9e7ebb3b326ce1a09dedfb664,most of the entrants of manny ayulo scored 0 points .
0b811770dd95f111f21f9dd3610efc3cfb553696,greg mcelroy spent the second lowest amount of years playing for the pct redshirt team .
66d37178d17e35fc3a1bb580b077fcfb142af9d0,"in the 1963 eurovision song contest , when the language is english , there were two songs that were sung in germany ."
4e66b4b24f1f1f91a0ebe74aad4db2df779c2fb0,the match on 13 october 2007 was the only one held in bratislava .
08be9cc545adadd3534e8a7b4db474be05e90234,"the episode of the green green grass with the 2nd highest viewership is the one titled "" here 's to you , mrs boyce "" ."
a153f3e7669f5ecb72c6dd617c013293e0821385,the average attendance for the atlantic silverbacks games was just over 24000 .
1abf96ae030f8f2f305660ba0f150166ad2b5649,empty .
d4d4b9ba707aac00fff167b40029baa1b0a4054e,the second highest amount of earnings for meaghan francella was in 2012 .
517f3886fcce7378568846b0107b421a1da1201e,the second highest number of picks for the buffalo bills was for tim anderson .
38a249b39706f5e5b98523b5e20938b1dfc5faa5,"in the list of appalachian regional commission counties , among the counties with a population over 20000 , two of them have a poverty rate over 10 % ."
b685148b2d0434f62fdc832294b714a0900f3dcf,empty .
472d7d8ac42a5a15b428a06dc20e48449a2e62bf,mcg venue recorded the highest crowd participation during the 1979 vfl season .
12c69e663f172450d45f22db29abf74bda59c688,the average pick for the 2004 buffalo bills season was 214.5 .
db3561803b7622940dacf0b8d3f77cbc9e3b618c,"in the 2008 nascar craftsman truck series ,"
6267cb25d87757e0cd8d55b5bf694568ea436ee9,there were two steam locomotives of ireland made that were withdrawn in the year 1961 .
bf10c54198f3a79bafad9bd62f9657d083032ee3,"in 2003 paraguayan football , among the teams with 8 wins , 2 of them had 8 draws ."
2209b03f4e811d3dd9e9be62e25c1e93bf6ceed1,episode 5 was the only episode of rev. to have less than 10 million viewers .
e95fa504e773949391c82151016abb0c392f1707,vissel kobe 's second highest attendance was for the game on j1 .
8b1cf5b767f92a191c4d1e076a936a1a92bf09b5,the average height of the hewitts and nuttalls in england is 662.5 m.
dac2362cc4f253b1c3e5cb34da2050f8e997f384,"in rté radio , when the service area is over 100.0 , the only transmitter with a lyric fm is n/a ."
b9b97cc588397301f897d025f376c7fe740612e3,"from 1966 to 1969 , piers courage scored a total of 4 points in formula one ."
2e6cc183826f765c4ad55703ef598f665d6ce018,the rider with the highest speed was roy richardson .
a882edd13051b415f8e62814a5154b7c99f2f14b,chungju and goyang both have the same stadium capacity of the k league challenge .
5b14ef3a65f82526c66090b159854d92a1581f43,the majority of the director jobs were nominated for the category of best instrumental performance .
573831d528d2b0a097a38a0ca9918e2fdd27104c,"in the 2007 u.s. women 's open golf championship , lorena ochoa won by a bigger prize money ."
0a09b794fbb1427805e8d9ea8bdfbd8eabd82764,"the game played on september 23 , 1979 drew the highest crowd attendance ."
cf9a6868a006e17cc9fb4349a3f8cedd19d4c2b6,"in the 1992 toronto blue jays season , among the games where the attendance was over 50000 , two of them had attendance over 5,000,000 ."
5c87e0fb1adb42d3ebc40db1821a05980b4bb770,the game of the year for the playstation 3 is the only game of the year for the playstation 3 .
45d456435d59ddada3916638ea51a2b05066c859,rex caldwell 's highest number of wins was in the us open .
5be01a7e076360349a826c8376c869648101dc2a,the san sebastian city district has the 2nd highest density among cities in cuzco province .
d7d21abe3b0346be4bc493e034e5bce82008dec4,"in the 1984 u.s. open , the average number of strokes to par was -1.5 ."
542aa3201deaf9b80de8abbf92d8efbcb853ae80,"for the steam locomotives of ireland , the average number of made was 1.5 ."
a742142ee3971fc371a24c12eb72748f2a2f88ae,the cadillac brand was founded earlier than the chevrolet brand .
fb3f2f8444639136afc32b6f82dde8c5dea2605b,the ames sports venue recorded the highest number of wins in the iowa corn cy - hawk series .
fe7bc3dfd0ba7ee770443ac54f503491d3ba717b,a total of two events in the 2009 volta a catalunya were held in the month of january .
4b2f5b6e6671ff2eef61bde8036f1298bc2dd287,"in the 1990 masters tournament , of the players from the united states , the only one with a -5 to par was lanny wadkins ."
7104a0a8880aa8d7506b728faadb8e898c9f0166,the seat toledo model has a higher max power kw ( ps ) than the seat toledo model .
9a1f1613980c0ae58252f84b55c484ae0332378c,charl schwartzel 's highest number of wins was in the us open .
8cb04dc1bbbfe8dd6ee2598b30879c866fe3f7c2,the majority of football matches were played on the sofa of the loftus road .
0b25aa7df7c66726fd3b6ca6854b3bacd00fd147,moussa sow scored more goals in the 2011 africa cup of nations qualifying than in the 2012 africa cup of nations qualifying .
dedb7aab082c1e480256828ac0c3cd35ac9bb558,"in the 2007 pan-am games , bruno brandão lifted more total than pedro stetsiuk ."
689c9537912c110a5a4c613c17bc3b1654eeb0b8,"in exercise mainbrace , the 2nd highest number of battleships was the - ."
fcd4ca59abce1948f36277f8db1b13263737a259,the miami dolphins lost most games in the month of september during the 1983 season .
9191352705199717b0d69cd36417b3ee2840d1cf,the mobile athlon 64 2700 + has a higher tdp frequency than the mobile athlon 64 2800 + .
52e9ce2e84d35e0f2a99a68cd36b683043fa6683,the average decile for the schools in the southland region is around 5 .
b421f537fdf320cd4e3e27e4b3470439804ba087,the pathfinders had a higher drop zone time than the pathfinders .
9a845546ab2b190e424469f0d41b17b35dd0c7a0,2 incumbents were re - elected during the 1994 united states house of representatives elections .
3ba220ac15cb85d272422c0ab73bc0ef2878d1dd,"in the women 's 50 metre freestyle at the 2000 summer olympics , anna - karinammerling had a faster time than anna - karinammerling ."
e3ecd4ca0b3dab5a061c97aec56fcbabe275f454,the average area of each district in manila is just over 2300 square km2 .
5bb9af913603851d680816b9dfbec0f5cfcc6fbd,"in the 2000 carolina panthers season , the 2nd to last pick for a linebacker was jackson state ."
73a1ee15996637eecabbf3f87301c04132146b97,empty .
de51ae47e310d6bbbb7a5b71a76fa020c3647982,japan is the only region that does not have a cd release date .
d8b4a6633f353c64d1276492a7721e846731931f,gillian anderson was nominated for awards for the x-files a total of four times .
1a40d350ddcb031fa0c8ee0dfd242256248bf7f0,"in the list of cities , towns , and villages in vojvodina , the urban settlement with the 2nd highest population is mačvanska mitrovica ."
1b20364fc94a8f8f428d520dd7730af6a436df3c,scott hoch was the only player in the 1989 masters tournament from the united states .
622ec7561559e3fac335ffe1d83406d1635e8265,"the average population of towns in kings county , new brunswick , is just over 3,500 ."
8bcffd99f42d0adbb2eb85e1575e41a155ff0755,the average number of bronze medals won per country at the 1935 central american and caribbean games was 1 .
d206b09e72bda12768dddf52b5cfb0a0397e5084,two of the countries won 0 bronze medals at the 2001 east asian games .
23cb17e874201487b6bff4b27346d825f54717c5,"in the 2011 pan american games , among the athletes who did not advance to the quarterfinals , two of them did not advance to the quarterfinals ."
5c81c1aec7c0e103c505fe3e98780e06a4b8c180,the nordjylland region has a higher number of seats of administration than the south denmark region .
e2a8e1b85e4ce6f94e56d69bd71736e91b533ff7,the only time claudia hoffmann finished in 5th position was at the italian championships .
97b7977a475ca5e34cea03428c669463389e56c4,"in the 2004 cfl draft , the 2nd to last pick was ottawa renegades ."
