sha1,text
41e7a63b75ffabe4a5b7108e5b005e4144274b1b,rick santorum was the only incumbent who was re - elected in the 1994 united states house of representatives elections .
ff2a9063822d506580814d5fcb336633371568f4,marsel ilhan played in the israel open before she played in the president 's cup .
48152f1fa188b5c3fa05199df7931e31b30fc274,alliance '90 / the greens were the only party to win less than 50 % of the votes in the 2011 elections .
9d76a81380ae1784c558d7e6a9248fe2410de8fe,the x - files episode from 1994 to 1997 was the only one to have a better series-drama result .
c40240ef639bb154db86bb60e0afc1bd72a798fa,marc surer scored a total of 2 points in the year 1984 .
482c07053fd84da72bbb53618f3a03c684c68ab8,"in 2008 , river gee had the greatest population in liberia ."
03e8f69c92b33ddabb42f38b4fbf47e04720d807,abc saturday movie of the week had a total of 3 viewers .
cc3c50df64eead1d08310a4ca2b70bab156c7cb7,"the average attendance for the 08-09 manchester united f.c. season was 476,381 ."
a6958cebd4f2258a859cb88914926f79fb1c5e20,all games of the 1990 - 91 fa cup were played in the month of 02 .
69932970887777c0ca252efdff62af8cf6276a40,shane watson and david hussey were the only players in the 2007 - 08 kfc twenty20 big bash to score less than 1 .
8bb4adbfa7fafa73400cb55ae673141452b45dc4,the highest number of times dave stockton was in the pga championship was in 2008 .
43bd8a60051b5d1ec8714457ac446cb45ee4838f,assyriska ff had the highest number of seasons in the second tier in 2013 .
08dcd5b4a3c4d171e78de70b8ca6d05c558ef4ef,the 1982 detroit lions won 4 games in the 1982 season .
93658b4957a64a435f025294ad13b6580dad94e4,12 players are listed as members of the 1963 all - ireland senior hurling championship .
5d6b4b7b79c71678dd246f7553420f1ad8867f1c,there were two teams that were hosted in 1993 .
9986e096eac509d91da642fc2e28f793531fc9c3,reggie evans was the only player on the all-time supersonics roster from the united states .
65cb521dc5c342c953b18117c1cf23be725ee3cb,"in the southern collegiate roller hockey league , among the games where emory was a semi-finalist , 2 of them were won by a semi-finalist 1 ."
ae956824e5bc9fd6455c7808a6470f08f716b9b1,"in the 1990 united states house of representatives elections , the only candidate to receive less than 10 % of the votes was bruce vento ."
164b9b3827ecf555e732c9d6fec28b0e32e47b06,only the constituency of suwasra has an electorate number of less than 190000 .
ec730184263425b3aa9daf4c764d4232a9cc25a8,the average speed of riders in the 2008 manx grand prix was 93 mph .
3f85844ccd5007b16170c361bf4c645826306a0e,minnesota3 is the only district in the 1990 united states house of representatives elections that did not have a republican hold status .
3f6f35151ea9b79367f4e5133f36d1c9be1f6c45,"in laredo , texas , there are four stations that are in the city of san antonio ."
8c47cb2fb86d7cc219d92de18c3fb269e9400817,jerome pathon was the third highest overall player drafted by the indianapolis colts .
f2565d553e6613b581e2b325dab7f9d842220fcf,"in the 2007-08 los angeles kings season , 5 players were from the whl ."
f209ebf994a1ead04c7fec7879de38a63e8eb604,"in the 1956 vfl season , the average crowd on june 16th was 16,570 higher than on june 24th ."
4888d14cb3c1ad124b0e166676f1f1a1ea67f581,cerro porteño had the most points in the 2003 paraguayan football season .
bf18bfb199f1cedfc5d28017ed9befae6c5156ac,"on the list of playboy cyber girls of the week , january had more playboys than february ."
6ce5bf7b080e6a774a9fe94b8500d1354e3891aa,"in the games played in the month of march , 2006 , fahed attal scored the highest number of goals ."
62f3a4d956e40c8c08ae6f97912927f6a59406a2,"in the 2004 cfl draft , alain kashama was the 8th pick ."
975911a60d173c6576cbca9c576ceae64a6db11e,the majority of games resulted in losses for the denver broncos .
5a5c84320f834a8443468ab49be32fb6bb658ddf,"in the 2005 - 06 philadelphia flyers season , the game on october 25 drew the highest attendance ."
3ca76f2cbd5008e6321ae31bdd9bfc79a88821ca,"of the hewitts and nuttalls in england , the height of those that are under 511 is the birks fall class ."
9e3449785fa87b58003b582c2cf01e147b852656,there are 7 museums in montana .
29ca116ff3621b10cf88129955e0fe7491bef9e4,the majority of louisiana incumbents in the 1928 united states house of representatives elections were first elected in 1920 .
ec137fe66b9717e16e2d8ac59e5b8023d0fd4a31,most of the calls are in the news / talk format .
1097b3accb485d08067bb8457657edd847b21edd,"in the 1963 england rugby union tour of australasia , the match against wellington was the earliest ."
440d9119e9067ab6a42e88bada4c6436f61eeb55,the average viewership across all californication episodes is 7.9 million .
07665c87f394d35ec290d21143d549b1d8c35582,in the 1963 eurovision song contest the songs sung in french gained a total of 4 points .
48215cf424ac507d08b292d2672aa7e6ac259c0f,all games of the 1949 vfl season were played on the 16th of july .
a6c3c9eb85bf363268e37a3f847efc366f69e651,"sampson , ralph ralph sampson is the player that has the third highest number of years for rockets ."
0297e8c9baf6654d92531bdce0d93ec475625126,there were 6 teams which participated in the 1958 brazilian football season .
6307854c8faf072119a4af3d798632bb85f618d7,7 episodes of drake & josh were directed by virgil fabian .
bfcfdf0f5db33b7eabad9d1e06f284e0d38c2e06,max snegirev recorded a total of 11th placements throughout his racing career .
adce2f35de0c79fcfa7de7bb13cce448eb410465,in the 1997 eurovision song contest the artist with the highest points is anderi lundstedt .
1d95c92eb31a735bd37e244a26e1938001ba3be6,borsod - abaúj - zemplén is the only county seat in outline of hungary that has a population less than 350 .
a34bd168e4fa84181042811a8539ed9ee99f58a8,max snegirev did not have a win in the majority of his races .
369b18591bdfd0d117f58684a813e72b3355b52a,benito lorenzi was the only player who started playing in 1947 .
446cb397f69bcca2abcf2f7ae00c6adc947ac5b6,all games of the 1979 vfl season were played on the 14th of july .
120cbdf5e521462168b728aca452de2ce424815d,"in the 2011 eurovision song contest , the singer micaela won 3rd place faster than serena abrami ."
3e30f0b6c415f623da6dd740176aeb324ef036d9,7 games were played at rosenblatt stadium .
505c229a7169723930520c1589c9de91a1607322,oumar tchomogo scored a total of three goals in the year 2003 .
9fa0e97d6a54c44f57411bdf6639803224c68ffb,"in the 1932 vfl season , the only game played at the garden street oval was on 21st ."
deb431180b7a5400962e33dc5ce962e0ae9e60ee,"in the 1979 - 80 philadelphia flyers season , the game played on march 11 drew the highest attendance in the month of september ."
39262531922565cf6429f9b0a23680b9576753fc,"in the 1969 player 's county league , keith boyce had the highest average ."
5ef2a9aaf145a31f641fcefac673b2e32fafcf3b,pietrosul rodnei is the only european ultra prominent peak that is located in moldoveanu peak .
894718f6a7d3d70f41000e91b5c2c8d9351456ad,"the majority of the seats in the papal conclave , 1389 , were in the urban vi area ."
bec16584dd821708b25d82ab959d7feaf0ee76d6,the average number of wins for deccan chargers is 10.9 .
ee0351b1e7eb909000cf02363a87a2de9799e2e8,norwich university is the only institution in the great northeast athletic conference that is located in the military state of norwich .
9d88aad4f853f46ef99cf940bbffef14f11d8aba,the average max power kw of all models of seat toledo is 202.86 .
7bcb51b6519f1f5d9d25a323ca20e2bfe3d96799,"out , out brief candle was the only episode of six feet under that was written by kathy bates ."
bcec1371ffd2dd91b19710683eec2babd6734ec2,"in the 1978 united states house of representatives elections , all of the incumbents were reelected ."
dda53d6b6895586ab58802a0175cee072bec33cf,the only year that randy lajoie had more than 300000 wins in a season was in 1998 .
af4ac35fb4153e43d45ca7f5143b13edac037dba,most of the time the crowd was over 6000 people .
b0bc36931c7fb5367d4816b71974dd0237ca9eb2,most of the tournaments that edardo schwank participated in were on a clay surface .
7caac33efa4090e0dd3b8b38c42231549a7fe013,in the derbyshire list a cricket records held by iain and anderson alan hill went more runs than chris taylor anta .
ba56b4d1741432c619b0568edd98395dc9d8d706,most of the riders had speeds that were over 1 mph in the 2007 manx grand prix .
1f2626d81fe28ccf188d1764b511521118ac0b3b,ali al saadi 's competition on 22 august 2009 is the only one in which she played in the new delhi venue .
40ba6b4add70e267e4826a6f85312bd4888e0f2b,"in the 2007-08 los angeles kings season , most of the players were of canadian nationality ."
0465f2e2ecca4b7758f83061dd1d14e5d95d9835,"in the 1921 world wrestling championships , among the teams that won at least 13 gold medals , 2 of them won at least 13 silver medals ."
1bb1d31db53d5089c2896ad0fd341c26b90ff13c,the tondo district has the highest population in the manila region .
0d440b3836d95ecf17149609fc91038933c86eca,"in dwbl , the callsign dinn is the only one whose frequency is 10 khz ."
0320c83e9d24a04efcd132d9b6c55767ae975007,jamaal tinsley is the only player in the utah jazz all - time roster to still be playing in present day .
3c966ced9b4b69e79c2e32ac74a3df19da6484f6,jorge aguilar 's match against buenos aires lasted more rounds than his match against panama city .
6da62f90c93574e406d4a412eb11a6c173453de4,five of the great central railway locomotives and rolling stock have private owners .
a7c2eb241f0cc93655b0062fe3a16e63540c6b8c,the buenos aires selection was the second earliest in the 1981 england rugby union tour of argentina .
43bf4884f7a0703858f2e3277299973aa048dfde,cuba recorded more bronze medals than any other country in athletics at the 1935 central american and caribbean games .
ae72fc8349b412f390f40e00102ac0ec03ea06f1,"in the 1977-78 philadelphia flyers season , the average number of points was 27 ."
6ac1f10a14fc5fcb77a7c5c9c414e3e949deac67,2 players in the summer league were drafted in the 1st round .
518ee66bad3c9acce48a2d89b56bedf0dab4a400,"the majority of the time laredo , texas broadcasts on the webcast ."
bc9cef38b1bf8240b5346444f6fe5a56c45449bc,"in the 1959 vfl season , the average crowd was 13.81 ."
4e9197ae8bffd278c2a934afdfe6400bc280582c,"18 buildings are included in the list of tallest buildings in rochester , new york ."
63291916a88de1ccb088124b7261b199e6ea1861,david bard was the incumbent of the 1810 united states house of representatives elections twice .
3d0a4c525c537e1ac2722a7980fb5838bc30dd87,"in saattle supersonics all - time roster , the player with the third highest jersey number is patrick ewing ."
e7643c066ac01e10943c22050e651b52a923f962,"in the 2009 volta a catalunya , the first stage was the only one to have a general classification ."
05123f40c4dc088133c9d12ddb9313cf93a71d8c,"in the 1958 new york giants season , among the games played in november , 2 of them drew more than 70,000 people ."
d78c27cd27481aa472c683f754f7765bda1a734c,the majority of paris saint-gerland f.c. players played in the position of valdo .
e23dccdccb055ece5244eac80df57a4675ec1002,kevin cogan had a total of 22 starts in the machinist union racing team .
a06cf4092b56ce7bd57e475efe14ccdb190974a1,most of elena pampoulova 's matches were played on a hard surface .
429e216abdd61d381bf1b7f269515eeccbc3e490,most of the counties in liberia are over 100000 in population .
ee919e6eaed5a07d7335f7c2bfeee9cf987727eb,the denver broncos ' game against the new orleans saints recorded the most attendance in the 1970 season .
0c817a18fa06518bde7f77c3602652b3d40d101f,imperfect season did not have a win in the majority of seasons .
c8a8dc48b0985f610d87f8f195e5db2a30468a28,"of the tournaments that adrian mannarino participated in , all of them were on a hard surface ."
66f8e3a4a0276ba52c1998a221b8dffdb310764e,"in the 2008 chicago bears season , the second to last pick was marcus harrison ."
d2b569cc7c366fc4966968b6c264655e48f50971,there are three provinces in the labour party line that have a total of 3 .
cff83c3a4988831133bd66327d6f3eb8338eb039,the majority of the competitions were the world cup qualifier .
f8dbb6cc5a12da952dacb1bc0ce0d0551a6455e1,54 is the average duration of the longest serving soap opera actors .
2e217dc93c152e96c1093e44d0a67bca0f0408a6,robert seguso 's second highest scoring match took place in the us open .
91de2dfff7ee61715b494ec2e0933a47adc442dc,"in the 1976 buffalo bills season , the 2nd to last game had a higher attendance than any other ."
903396c97bce839216fc71a50d538d1f606f1219,rodney culver was the only player in the 1992 indianapolis colts season not from notre dame college .
5d0567e429ea527d3196fe3ebf1a07b3e636b3ab,all games of the 2007 - 08 new jersey devils season were scheduled for november .
469f27789dc0692051ce3d56cf13b6a30541f934,sagar is the only constituent representing the damoh ( lok sabha constituency ) district .
024c61a106bfa24aba21bd2c9ee945a702474f11,"in wru division two north , for teams that had 5 draws , there were 2 times when there were 5 draws ."
9ffbc3204a610c3cbb041e1d790fd63a10172576,405.1 is the average size of the ohio river valley - western indiana conference .
9f36ff11d9dcc62bd1f995c1b6ca856dd36bec8d,"the longest version of the song "" sleepless nights "" is the one titled "" 196 . "" ."
43e1c0b56a77c71ed243c4f9be6f9d3f58f9bfa8,marquis teague is the only player whose hometown is pick in the usa today all-usa high school basketball team .
5678a0c4e0c63285465c14e13b6c04bce274cf34,"in the 2007 - 08 new jersey devils season , the attendance at the game that was played at dallas was higher than the game that was played at montreal ."
f548d4e026835e78bae79b64838aa96e434747b4,jens klingmann was the driver for most of the races in the 2008 formula 3 euro series season .
1be66a91987e2bac976a2821e241c40ea355b9b1,harold henning was the only player in the 1988 senior pga tour from the country of 1 .
d67b9e08fc380746a032c049287bc94d7daed430,tom luken was the only incumbent who lost re - election republican gain .
aa11ab5cd3fecd50996cd44b2d00e24a78364639,most of the regions of moldova listed have a total of over 1000 .
214249135540e91f501a83aec7c0f494e7371f33,the majority of the municipalities in quebec are not part of a rcm .
8aca05a88e7beeb2fb3d7de77e5b3ec3a52c0884,"in the finnish people 's democratic league , the average number of votes is 50.85 ."
2aa9f2f758f562ef46073573b79c8dca13197920,arthur ashe played more matches in the 1973 world championship tennis circuit than mark cox .
e88c15353bee102c7350356b37b542c8745f3817,the wcrn channel has the highest frequency of any of the channels .
102a1aa30bd5ba343be5749f83cd5c7a0303f978,in the 1961 fil world luge championships the italian team ranks the highest .
7d27ea24cd07e35c7750863d9bbc59310b4ed7b2,the only year that damian paul chopa played in the african championships was in 2006 .
64e56b75eff5591d038701a10fa8dbaa02396002,11 players are listed as members of the fiba eurobasket 2007 squad .
489d19643ba2f65d2fbed249936e3ddd66c2daf9,"in most of the games that ana timotić participated in , the clay surface was used ."
379f9d3a4915d8f4ab707143323934b5f4e30678,"in the auburn tigers football , the only game in georgia that had more than 100 ties was the one in 2010 ."
15be1a959a1464abfadf879e9e71a909f81727d8,the only serial number of a cooke locomotive and machine works built in february 1856 is unknown .
bb687c38f7b5bd605245ddbdadf90dc4b8697337,"in the 2007 - 08 plymouth argyle f.c. season , among the players that were transfered , 3 of them were from ra ."
e8067dd5205038bb0ec0c13ef9bd4859f576a8da,mike harris is the tallest player in the 2010 nba all-star game .
59a5db82372ff7dbb6adade91a713a5859202ad9,"of the longest serving soap opera actors , 3 of them are from the world turn ."
3ad05800c2efa091776c18ed994f57a62d6c6fcf,the issue price of all royal canadian mint numismatic coins from the 2000s was 24.95 .
8a182d73b9b2b7de316bc0e016c6857f7570c88d,all of drick rathmann 's racing years were in the 1970s .
91e0b599e720a5f0ef7ef1946d6753c71a33ab8d,"in the 2009 - 10 temple owls men 's basketball team , allen scored at least 5 points ."
67c8e49d56935734de3e746aa5178f4ec4ff724a,"in the finnish people 's democratic league , kalevi kivistö received 2 more votes than any other candidate ."
343592d721c65aecceb40f1bf359fbb754a3ce47,"saori obata 's match on may 11 , 2003 was the only one in which he faced fukuoka , japan ."
e046e497b17d3a9774b1dab23e9d9f6529517355,1924 was the only year that the did not play game at the essendon football club .
369762e7c86831efa85a6fb52e78d2b850980514,"in juan bravo murillo 's election for the 1853 - 2 - 4 district , the 2nd to last candidate took office in fregenal de la sierra ."
591562fa02f5b688bb739f6be493068fb5ac2888,rex caldwell has zero wins in all tournaments combined .
fcbb19065ffd435f47fac807bf5613e9f1f5fe92,dick o'keefe was the earliest drafted player for the 1947 baa draft .
f4b03e0cc16c29330323fe4c0cc0f3d9c9de7e9c,all of the brazilian football clubs played a total of eleven games during the 1914 brazilian football season .
93531eb3688d11f0112ea580d4a08d1bf1b20cb9,"in the 1969 vfl season , essendon had the highest scoring game ."
b788ee96a90f783b2b06c7c633de9c3c7ec3fcb8,"of the competitions that orlando pizzolato participated in , the only one in seoul korea was in stuttgart , west germany ."
c668aa063859173ca749105e728b606646690c9f,the average number of caps for players in the leading rugby union test point scorers is 317.8 .
6d5dd134a93932a199c5f97a7283997d26cecd68,andy cadiff directed a total of 3 episodes of hot in cleveland ( season 1 ) .
061b50b84e98b9533bc8e4270347310ac152d264,"in the 1978 vfl season , the venue with the largest crowd size is windy hill ."
1e0b90b155c5e61c085d43ffd4a77b1083884968,jared borgetti was the only player to play in the rafael figueroa league .
539bcc01a9bb72865ea8060a3c493b516fe555dd,manny ayulo scored a total of 2 points in his racing career .
38ffbd63fe3367201c22aa4dd327210e2e858ecc,"in the 1988 senior pga tour , bob charles had the highest earnings of any player ."
8a7e738e9c858c08efc71c2f4af6b7485232259b,mauri rose had a grand total of 12.56 over the course of a single lap .
ee6730003f793622186cc436cb2decae385416f9,the majority of entrants who entered the piers courage event scored a total of 0 points .
10ba11c1cbc444bf7c2c52425af4ee3ee818d7f3,three of the busiest airports in brazil are located in brasilia .
b9ac4ea8e86f65c9edc43f8f1f44ffaef48dd211,pietersburg is the only municipality in the blouberg local municipality that has a alldays code .
df92746218023c5670f013b7494892b4910fcdf1,the atlanta silverbacks had a total of two seasons in hiatus .
0ad05a6989cf3ee13f8a2a27f9387eb2886a6337,"in the 2001 fivb volleyball world league , among the games played in june of , 2 of them were set 1 ."
71bdd4c2943cf067c2d2e4adf30cc62051c0e247,marlee matlin was younger when she set her academy award record .
857fc1f329fc453399725cfcd00b65d38fd4293f,"parken stadium has an attendance of more than 40,000 people per game ."
776f6dccb804ced2eccdc4949197acb9625ee53b,elkhart christian was the second team to leave the northland conference in 2008 .
c5ec80f8d906edf677d8425a02e83bee0d505e11,akbar hashemi rafsanjani recorded the highest percentage of votes in khuzestan province .
7fa15945e7a2ac0e2f6301e11ca9311b7415de93,16 nations were represented in the asian junior volleyball championship .
06421859b2a98e6c6c1ce5a060763d9f8139e250,veszprém is the only county seat in the outline of hungary region that has a population density higher than tolna .
759b7970067c8f493885b1f70b1814ff02bafc89,"the frequency mhz of all the call signs of kjrt is tulia , texas ."
d4e08782739c6e2321d7504bc898d38eb3c5ef5e,"in the 2012 house of representatives elections , the incumbent with the earliest date of first election is keith ellison ."
21d0fceed892bb62fba1879d95190059fc683b66,tom weiskopf made more cuts at the masters tournament than he did at the pga championship .
5f53292a8d17728de123becccd954c03b8e51c7f,runcorn highfield had the highest number of wins in the perfect season .
76601386aa9eda7de536dc0da212f82b861b7583,maša zec peškirič was the earliest opponent for ana timotić .
f3a3ad3c1dfb7febbc1df0213ec41a7e0a00310b,"in the 2008 - 09 hkfa 7 - a - side competition , among the games where the away team was eastern team a , 2 of them had a score of less than 0 ."
abd0fe23b35b50babef06ac8b190aa898bf04c19,the majority of the constituencies in the mandsaur ( lok sabha constituency ) are over 140000 .
fa25fc856f3403a995b612b20c834b787b79bf9d,"in the 2007 eneco tour , predictor-lotto ranks the highest ."
4ae5bf81b35e862cd6e657759ec876a3e200535b,francesco moricotti prignani was the only pope in the 1389 papal conclave to have the title of cardinal - bishop .
ee0410a6f1e44c7249d285b13c65f4c1c2f0fad6,"in the tri - eastern conference ( ihsaa ) , the 2nd to last conference to join was in 1962 ."
39eb62f877348ff3e153f0133e52ea1f0b6fe1a0,"the game played on october 12 , 1947 drew the highest attendance in the 1947 los angeles rams season ."
a3adc88bf8d089ed18b6dcfa9404d081ce48575b,6 incumbents were re - elected during the 2010 united states house of representatives elections .
696dfad798383b18ee8540355f219b77b5839fe0,leisel jones had the second fastest time in the women 's 200 metre breaststroke at the 2008 summer olympics .
bc954fd8e06f22e6d0dbad746e9a28b98f24e446,hale irwin had the highest score of any player in the 1984 u.s. open .
53c61990ff64e0f096c35475f6263db33b8e0617,"in the 2011 tour de suisse , first place went to no award ."
51b9b6a1bbc889a5ee2f30fc60aeb78a131de4a6,the denver broncos lost most games in the month of november during the 1970 season .
0ecd2a692265e5cf0c73749edbb0d0fefc8c37b9,most of the japanese releases of taking chances were on the columbia label .
ed590f4944952d7790ca9a6a39b310a9c5e4c5d9,"the first release of the i brought you my bullets , you brought me your bullets , you brought me your bullets , you brought me your bullets , you brought me your bullets , you brought me your bullets , you brought me your bullets ."
c32d7ba14aaf97684d7010e0a0641b1070c7219f,the only time katee sackhoff was nominated for a saturn award was in 2010 .
08ce1c2f0becad462704a407fbf8bec84135efd4,dirk raudies had the highest number of points in the year 1994 .
d027249b5c4714f38ad331a0ffaeb3b170b99564,south china had a higher goal gain than xiangxue pharmaceutical in the 2002 - 03 hong kong first division league .
2c721c4ee4fa1d06ec08ffa9384f4f1eea0682e2,most of claudia hoffmann 's competitions took place in the european championships .
a04fccaae2bdeb51cd2ff58f2b4bea659e473a8b,two teams in the 1996-97 european challenge cup had 6 wins .
d0363f4802aac6b3cdc13f6ce8d5cd3615d4b7ac,the 15 november 1989 competition is the only one in which thomas häßler scored a goal .
c7eae395711181932d3fa822e08b38d631fe4c8b,there were three tournaments where dave stockton had zero wins .
6c43472ad07927e7b17a71dc7da71fdf2ee8daba,william huston was the second earliest incumbent in the 1962 united states house of representatives elections .
771b6d6dc4246adfbe704d6fcc07d79bbd22f2da,9 riders in the 2008 manx grand prix drove with a Honda Civic .
d5ea0e604daef08d3a7aeeba4a2624683db5130f,"in the 1981 england rugby union tour of argentina , the majority of matches were in the litoral region xv ."
206290b70d95c20f47a8a158929a38d93cc71c2a,7 of the schools in the southland region have a gender ratio of gore .
3312f09c03add842f21a027e0a85355d52b386f0,the tana river area has the second highest population in the coast province .
0eb5cb98c85d363b2c48dc93915c1e41e99ab01a,the game played on june 25 drew the highest attendance in the 2005 houston astros season .
744a68b52addd80248250b9bc35c0ef05db4337d,pape badiane was the third tallest player in the fiba eurobasket 2007 squad .
ea73d7e8d65e1fd8e650d3e0020681f051a6f77e,"at the 2007 u.s. women 's open golf championship , the total prize money was 153030 ."
b25bc0940755b8a211ff53538292509066631cc0,three of the south asian television channels originate in the english language .
4d3f9cd25f13c15d7f63dc497e22d7410747de04,diamon simpson was the only player that weighed under 20 pounds in the 2010 nba all-star game .
bce7190e5bb8fca9e7ebb3b326ce1a09dedfb664,manny ayulo scored a total of 0 points in his racing career .
0b811770dd95f111f21f9dd3610efc3cfb553696,greg mcelroy had the most yards in his career in 2009 .
66d37178d17e35fc3a1bb580b077fcfb142af9d0,in the 1963 eurovision song contest the song grethe & jørgen ingmann received the most points .
4e66b4b24f1f1f91a0ebe74aad4db2df779c2fb0,the match on 15 august 2012 was the only one in which maryk hamšík scored a single goal .
08be9cc545adadd3534e8a7b4db474be05e90234,the majority of the green grass episodes had a recorded testing timescales rating of less than 50 million viewers .
a153f3e7669f5ecb72c6dd617c013293e0821385,the majority of the time a team did not qualify for the playoffs .
1abf96ae030f8f2f305660ba0f150166ad2b5649,two of the stations in fort mcmurray are on the 91.1 frequency .
d4d4b9ba707aac00fff167b40029baa1b0a4054e,2011 was the only year that meaghan francella had 33 wins in her career .
517f3886fcce7378568846b0107b421a1da1201e,"in the 2004 buffalo bills season , lee evans was the third player picked in round 1 ."
38a249b39706f5e5b98523b5e20938b1dfc5faa5,allegany has the highest unemployment rate of the counties in the appalachian regional commission .
b685148b2d0434f62fdc832294b714a0900f3dcf,ronjay buenafe was the only player who was drafted in the rookie draft .
472d7d8ac42a5a15b428a06dc20e48449a2e62bf,there were 5 game venues used on the 14th of july .
12c69e663f172450d45f22db29abf74bda59c688,the average pick for the 2004 buffalo bills season is 3.8 .
db3561803b7622940dacf0b8d3f77cbc9e3b618c,"in the 2008 nascar craftsman truck series , kyle busch was the only driver who made it to the finish line ."
6267cb25d87757e0cd8d55b5bf694568ea436ee9,the majority of the steam locomotives of ireland were made by beyer peacock & co .
bf10c54198f3a79bafad9bd62f9657d083032ee3,"in 2003 in paraguayan football , libertad ranks the highest ."
2209b03f4e811d3dd9e9be62e25c1e93bf6ceed1,the majority of rev. tv series 's drew more than 20 million viewers .
e95fa504e773949391c82151016abb0c392f1707,vissel kobe had the most attendance in the 2004 season .
8b1cf5b767f92a191c4d1e076a936a1a92bf09b5,two of the hewitts and nuttalls in england are listed as having a parent class .
dac2362cc4f253b1c3e5cb34da2050f8e997f384,mullaghanish has a higher rnag frequency than the service area of mount leinster .
b9b97cc588397301f897d025f376c7fe740612e3,there were only two entrants with a privy courage rating of 0 .
2e6cc183826f765c4ad55703ef598f665d6ce018,aermacchi had the 3rd fastest time in the 2008 manx grand prix .
a882edd13051b415f8e62814a5154b7c99f2f14b,gwangju world cup stadium has the highest capacity of any stadium in the k league challenge league .
5b14ef3a65f82526c66090b159854d92a1581f43,ennio morricone 's score is the only score that he has been nominated for more than a decade .
573831d528d2b0a097a38a0ca9918e2fdd27104c,angela park was the only player from brazil in the 2007 u.s. women 's open golf championship .
0a09b794fbb1427805e8d9ea8bdfbd8eabd82764,"in the 1979 philadelphia eagles season , the average attendance for games in september was 15 ."
cf9a6868a006e17cc9fb4349a3f8cedd19d4c2b6,the toronto blue jays game played on october 18 drew the highest attendance in the 1992 season .
5c87e0fb1adb42d3ebc40db1821a05980b4bb770,uncharted 2 : among thieves is the only game of the year for the platform of third-person shooter .
45d456435d59ddada3916638ea51a2b05066c859,rex caldwell had 0 wins in two different tournaments .
5be01a7e076360349a826c8376c869648101dc2a,cuzco has the most population in the cuzco province .
d7d21abe3b0346be4bc493e034e5bce82008dec4,"in the 1984 u.s. open ( golf ) , 4 players had a score higher than 0 ."
542aa3201deaf9b80de8abbf92d8efbcb853ae80,three of the steam locomotives of ireland were withdrawn in the year 1955 .
a742142ee3971fc371a24c12eb72748f2a2f88ae,"in general motors , the earliest founded car company in chevrolet was the gmc ."
fb3f2f8444639136afc32b6f82dde8c5dea2605b,iowa state won the majority of sports played in the iowa corn cy - hawk series .
fe7bc3dfd0ba7ee770443ac54f503491d3ba717b,alejandro valverde had the majority of sprint classification in the 2009 volta a catalunya .
4b2f5b6e6671ff2eef61bde8036f1298bc2dd287,nick faldo was the only player from england in the 1990 masters tournament .
7104a0a8880aa8d7506b728faadb8e898c9f0166,the seat toledo model 1.4 16v is the only model with 175 cylinders .
9a1f1613980c0ae58252f84b55c484ae0332378c,"of the tournaments that charl schwartzel participated in , all of them were in the pga championship ."
8cb04dc1bbbfe8dd6ee2598b30879c866fe3f7c2,most of the sports played in the loftus road were played in the rugby league .
0b25aa7df7c66726fd3b6ca6854b3bacd00fd147,the 23 march 2013 game was the only one in which moussa sow had a 2014 fifa world cup qualification .
dedb7aab082c1e480256828ac0c3cd35ac9bb558,"in the 2007 pan american games , pedro stetsiuk lifted the most total ( kg ) ."
689c9537912c110a5a4c613c17bc3b1654eeb0b8,the majority of exercises in exercise mainbrace are of the uk type .
fcd4ca59abce1948f36277f8db1b13263737a259,the miami dolphins ' game against the bills had the most attendance in the 1983 season .
9191352705199717b0d69cd36417b3ee2840d1cf,the mobile athlon 64 2700 + 512 kb model has the highest tdp of amd mobile microprocessors .
52e9ce2e84d35e0f2a99a68cd36b683043fa6683,all of the schools in the southland region are coeducational .
b421f537fdf320cd4e3e27e4b3470439804ba087,"among the missions that were carried out in c-47 , 2 of them were of the pathfinders ."
9a845546ab2b190e424469f0d41b17b35dd0c7a0,4 incumbents were unopposed in the 1994 united states house of representatives elections .
3ba220ac15cb85d272422c0ab73bc0ef2878d1dd,"in the women 's 50 metre freestyle at the 2000 summer olympics , swimmers from the country of vivienne rignall were faster than those from vivienne rignall ."
e3ecd4ca0b3dab5a061c97aec56fcbabe275f454,there are 16 districts in manila .
5bb9af913603851d680816b9dfbec0f5cfcc6fbd,alvin mckinley was the third highest picked player for the carolina panthers in the 2000 draft .
73a1ee15996637eecabbf3f87301c04132146b97,torre entel is the only building in chile that has 0 floors .
de51ae47e310d6bbbb7a5b71a76fa020c3647982,the japanese release of taking chances is the only one to be released in the australian format .
d8b4a6633f353c64d1276492a7721e846731931f,1994 was the only year that the x-files was nominated for a best series - drama .
1a40d350ddcb031fa0c8ee0dfd242256248bf7f0,"ruma has the second lowest population of any of the cities , towns and villages in vojvodina ."
1b20364fc94a8f8f428d520dd7730af6a436df3c,"in the 1989 masters tournament , jodie mudd was the only player to finish in 1st ."
622ec7561559e3fac335ffe1d83406d1635e8265,"kings county , new brunswick has a total population of 46350 in 2011 ."
8bcffd99f42d0adbb2eb85e1575e41a155ff0755,five different countries participated in the 1935 central american and caribbean games .
d206b09e72bda12768dddf52b5cfb0a0397e5084,"in judo at the 2001 east asian games , four countries won 0 gold medals ."
23cb17e874201487b6bff4b27346d825f54717c5,alexander achten was the only contestant from 15-8 in the 2011 pan american games .
